source_workbook,release_year,table,vehicle_type,year,fuel_type,vehicles
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2011,petrol_leaded,401751.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2011,petrol_unleaded,10947713.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2011,petrol_total,11349464.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2011,diesel,763853.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2011,other,360727.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2011,total,12474044.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2015,petrol_leaded,268626.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2015,petrol_unleaded,11640435.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2015,petrol_total,11909061.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2015,diesel,1322395.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2015,other,317993.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2015,total,13549449.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2016,petrol_leaded,250854.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2016,petrol_unleaded,11801876.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2016,petrol_total,12052730.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2016,diesel,1464429.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2016,other,297948.0
93090do001_2016.xls,2016,Table 4,Passenger vehicles,2016,total,13815107.0
93090do001_2016.xls,2016,Table 4,Campervans,2011,petrol_leaded,8337.0
93090do001_2016.xls,2016,Table 4,Campervans,2011,petrol_unleaded,9231.0
93090do001_2016.xls,2016,Table 4,Campervans,2011,petrol_total,17568.0
93090do001_2016.xls,2016,Table 4,Campervans,2011,diesel,30629.0
93090do001_2016.xls,2016,Table 4,Campervans,2011,other,2456.0
93090do001_2016.xls,2016,Table 4,Campervans,2011,total,50653.0
93090do001_2016.xls,2016,Table 4,Campervans,2015,petrol_leaded,6014.0
93090do001_2016.xls,2016,Table 4,Campervans,2015,petrol_unleaded,12586.0
93090do001_2016.xls,2016,Table 4,Campervans,2015,petrol_total,18600.0
93090do001_2016.xls,2016,Table 4,Campervans,2015,diesel,37653.0
93090do001_2016.xls,2016,Table 4,Campervans,2015,other,2035.0
93090do001_2016.xls,2016,Table 4,Campervans,2015,total,58288.0
93090do001_2016.xls,2016,Table 4,Campervans,2016,petrol_leaded,5516.0
93090do001_2016.xls,2016,Table 4,Campervans,2016,petrol_unleaded,14082.0
93090do001_2016.xls,2016,Table 4,Campervans,2016,petrol_total,19598.0
93090do001_2016.xls,2016,Table 4,Campervans,2016,diesel,39362.0
93090do001_2016.xls,2016,Table 4,Campervans,2016,other,1940.0
93090do001_2016.xls,2016,Table 4,Campervans,2016,total,60900.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2011,petrol_leaded,127808.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2011,petrol_unleaded,1219187.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2011,petrol_total,1346995.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2011,diesel,1042159.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2011,other,141476.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2011,total,2530630.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2015,petrol_leaded,81926.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2015,petrol_unleaded,1139868.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2015,petrol_total,1221794.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2015,diesel,1561423.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2015,other,123789.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2015,total,2907006.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2016,petrol_leaded,75293.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2016,petrol_unleaded,1096342.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2016,petrol_total,1171635.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2016,diesel,1698174.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2016,other,115783.0
93090do001_2016.xls,2016,Table 4,Light commercial vehicles,2016,total,2985592.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2011,petrol_leaded,4828.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2011,petrol_unleaded,4884.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2011,petrol_total,9712.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2011,diesel,107913.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2011,other,1914.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2011,total,119539.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2015,petrol_leaded,3342.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2015,petrol_unleaded,4817.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2015,petrol_total,8159.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2015,diesel,130634.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2015,other,1832.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2015,total,140625.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2016,petrol_leaded,3029.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2016,petrol_unleaded,4627.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2016,petrol_total,7656.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2016,diesel,136004.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2016,other,1766.0
93090do001_2016.xls,2016,Table 4,Light rigid trucks,2016,total,145426.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2011,petrol_leaded,16017.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2011,petrol_unleaded,4256.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2011,petrol_total,20273.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2011,diesel,296373.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2011,other,1577.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2011,total,318223.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2015,petrol_leaded,10651.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2015,petrol_unleaded,3738.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2015,petrol_total,14389.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2015,diesel,315940.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2015,other,1370.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2015,total,331699.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2016,petrol_leaded,9616.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2016,petrol_unleaded,3610.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2016,petrol_total,13226.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2016,diesel,320180.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2016,other,1406.0
93090do001_2016.xls,2016,Table 4,Heavy rigid trucks,2016,total,334812.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2011,petrol_leaded,438.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2011,petrol_unleaded,1119.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2011,petrol_total,1557.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2011,diesel,84256.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2011,other,152.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2011,total,85965.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2015,petrol_leaded,270.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2015,petrol_unleaded,902.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2015,petrol_total,1172.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2015,diesel,93647.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2015,other,156.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2015,total,94975.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2016,petrol_leaded,231.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2016,petrol_unleaded,838.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2016,petrol_total,1069.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2016,diesel,94942.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2016,other,174.0
93090do001_2016.xls,2016,Table 4,Articulated trucks,2016,total,96185.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2011,petrol_leaded,1711.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2011,petrol_unleaded,1809.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2011,petrol_total,3520.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2011,diesel,18580.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2011,other,556.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2011,total,22656.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2015,petrol_leaded,1226.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2015,petrol_unleaded,1685.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2015,petrol_total,2911.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2015,diesel,20007.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2015,other,443.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2015,total,23361.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2016,petrol_leaded,1152.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2016,petrol_unleaded,1662.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2016,petrol_total,2814.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2016,diesel,20339.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2016,other,414.0
93090do001_2016.xls,2016,Table 4,Non-freight carrying vehicles,2016,total,23567.0
93090do001_2016.xls,2016,Table 4,Buses,2011,petrol_leaded,865.0
93090do001_2016.xls,2016,Table 4,Buses,2011,petrol_unleaded,16648.0
93090do001_2016.xls,2016,Table 4,Buses,2011,petrol_total,17513.0
93090do001_2016.xls,2016,Table 4,Buses,2011,diesel,66513.0
93090do001_2016.xls,2016,Table 4,Buses,2011,other,3857.0
93090do001_2016.xls,2016,Table 4,Buses,2011,total,87883.0
93090do001_2016.xls,2016,Table 4,Buses,2015,petrol_leaded,474.0
93090do001_2016.xls,2016,Table 4,Buses,2015,petrol_unleaded,17067.0
93090do001_2016.xls,2016,Table 4,Buses,2015,petrol_total,17541.0
93090do001_2016.xls,2016,Table 4,Buses,2015,diesel,73528.0
93090do001_2016.xls,2016,Table 4,Buses,2015,other,4080.0
93090do001_2016.xls,2016,Table 4,Buses,2015,total,95149.0
93090do001_2016.xls,2016,Table 4,Buses,2016,petrol_leaded,415.0
93090do001_2016.xls,2016,Table 4,Buses,2016,petrol_unleaded,17107.0
93090do001_2016.xls,2016,Table 4,Buses,2016,petrol_total,17522.0
93090do001_2016.xls,2016,Table 4,Buses,2016,diesel,75014.0
93090do001_2016.xls,2016,Table 4,Buses,2016,other,4046.0
93090do001_2016.xls,2016,Table 4,Buses,2016,total,96582.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2011,petrol_leaded,52590.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2011,petrol_unleaded,625352.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2011,petrol_total,677942.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2011,diesel,1.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2011,other,847.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2011,total,678790.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2015,petrol_leaded,45481.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2015,petrol_unleaded,761612.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2015,petrol_total,807093.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2015,diesel,0.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2015,other,122.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2015,total,807215.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2016,petrol_leaded,44661.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2016,petrol_unleaded,784146.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2016,petrol_total,828807.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2016,diesel,0.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2016,other,158.0
93090do001_2016.xls,2016,Table 4,Motor cycles,2016,total,828965.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2011,petrol_leaded,614345.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2011,petrol_unleaded,12830199.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2011,petrol_total,13444544.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2011,diesel,2410277.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2011,other,513562.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2011,total,16368383.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2015,petrol_leaded,418010.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2015,petrol_unleaded,13582710.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2015,petrol_total,14000720.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2015,diesel,3555227.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2015,other,451820.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2015,total,18007767.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2016,petrol_leaded,390767.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2016,petrol_unleaded,13724290.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2016,petrol_total,14115057.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2016,diesel,3848444.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2016,other,423635.0
93090do001_2016.xls,2016,Table 4,Total motor vehicles,2016,total,18387136.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2012,petrol_leaded,355103.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2012,petrol_unleaded,11116308.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2012,petrol_total,11471411.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2012,diesel,882823.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2012,other,360001.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2012,total,12714235.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2016,petrol_leaded,250854.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2016,petrol_unleaded,11801876.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2016,petrol_total,12052730.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2016,diesel,1464429.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2016,other,297948.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2016,total,13815107.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2017,petrol_leaded,234428.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2017,petrol_unleaded,11951282.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2017,petrol_total,12185710.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2017,diesel,1613618.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2017,other,279278.0
93090do001_2017.xls,2017,Table 4,Passenger vehicles,2017,total,14078606.0
93090do001_2017.xls,2017,Table 4,Campervans,2012,petrol_leaded,7662.0
93090do001_2017.xls,2017,Table 4,Campervans,2012,petrol_unleaded,9883.0
93090do001_2017.xls,2017,Table 4,Campervans,2012,petrol_total,17545.0
93090do001_2017.xls,2017,Table 4,Campervans,2012,diesel,32657.0
93090do001_2017.xls,2017,Table 4,Campervans,2012,other,2398.0
93090do001_2017.xls,2017,Table 4,Campervans,2012,total,52600.0
93090do001_2017.xls,2017,Table 4,Campervans,2016,petrol_leaded,5516.0
93090do001_2017.xls,2017,Table 4,Campervans,2016,petrol_unleaded,14082.0
93090do001_2017.xls,2017,Table 4,Campervans,2016,petrol_total,19598.0
93090do001_2017.xls,2017,Table 4,Campervans,2016,diesel,39362.0
93090do001_2017.xls,2017,Table 4,Campervans,2016,other,1940.0
93090do001_2017.xls,2017,Table 4,Campervans,2016,total,60900.0
93090do001_2017.xls,2017,Table 4,Campervans,2017,petrol_leaded,5130.0
93090do001_2017.xls,2017,Table 4,Campervans,2017,petrol_unleaded,15242.0
93090do001_2017.xls,2017,Table 4,Campervans,2017,petrol_total,20372.0
93090do001_2017.xls,2017,Table 4,Campervans,2017,diesel,41456.0
93090do001_2017.xls,2017,Table 4,Campervans,2017,other,1822.0
93090do001_2017.xls,2017,Table 4,Campervans,2017,total,63650.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2012,petrol_leaded,113382.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2012,petrol_unleaded,1214746.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2012,petrol_total,1328128.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2012,diesel,1149899.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2012,other,139772.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2012,total,2617799.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2016,petrol_leaded,75293.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2016,petrol_unleaded,1096342.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2016,petrol_total,1171635.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2016,diesel,1698174.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2016,other,115783.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2016,total,2985592.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2017,petrol_leaded,69901.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2017,petrol_unleaded,1056737.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2017,petrol_total,1126638.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2017,diesel,1845178.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2017,other,107774.0
93090do001_2017.xls,2017,Table 4,Light commercial vehicles,2017,total,3079590.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2012,petrol_leaded,4392.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2012,petrol_unleaded,4819.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2012,petrol_total,9211.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2012,diesel,113193.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2012,other,1887.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2012,total,124291.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2016,petrol_leaded,3029.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2016,petrol_unleaded,4627.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2016,petrol_total,7656.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2016,diesel,136004.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2016,other,1766.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2016,total,145426.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2017,petrol_leaded,2796.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2017,petrol_unleaded,4492.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2017,petrol_total,7288.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2017,diesel,141349.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2017,other,1734.0
93090do001_2017.xls,2017,Table 4,Light rigid trucks,2017,total,150371.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2012,petrol_leaded,14540.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2012,petrol_unleaded,4151.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2012,petrol_total,18691.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2012,diesel,301877.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2012,other,1547.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2012,total,322115.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2016,petrol_leaded,9616.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2016,petrol_unleaded,3610.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2016,petrol_total,13226.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2016,diesel,320180.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2016,other,1406.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2016,total,334812.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2017,petrol_leaded,8852.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2017,petrol_unleaded,3511.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2017,petrol_total,12363.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2017,diesel,327487.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2017,other,1328.0
93090do001_2017.xls,2017,Table 4,Heavy rigid trucks,2017,total,341178.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2012,petrol_leaded,371.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2012,petrol_unleaded,1047.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2012,petrol_total,1418.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2012,diesel,86413.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2012,other,164.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2012,total,87995.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2016,petrol_leaded,231.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2016,petrol_unleaded,838.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2016,petrol_total,1069.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2016,diesel,94942.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2016,other,174.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2016,total,96185.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2017,petrol_leaded,222.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2017,petrol_unleaded,818.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2017,petrol_total,1040.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2017,diesel,96879.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2017,other,189.0
93090do001_2017.xls,2017,Table 4,Articulated trucks,2017,total,98108.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2012,petrol_leaded,1579.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2012,petrol_unleaded,1754.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2012,petrol_total,3333.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2012,diesel,18878.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2012,other,511.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2012,total,22722.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2016,petrol_leaded,1152.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2016,petrol_unleaded,1662.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2016,petrol_total,2814.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2016,diesel,20339.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2016,other,414.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2016,total,23567.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2017,petrol_leaded,1061.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2017,petrol_unleaded,1641.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2017,petrol_total,2702.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2017,diesel,20381.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2017,other,392.0
93090do001_2017.xls,2017,Table 4,Non-freight carrying vehicles,2017,total,23475.0
93090do001_2017.xls,2017,Table 4,Buses,2012,petrol_leaded,745.0
93090do001_2017.xls,2017,Table 4,Buses,2012,petrol_unleaded,16919.0
93090do001_2017.xls,2017,Table 4,Buses,2012,petrol_total,17664.0
93090do001_2017.xls,2017,Table 4,Buses,2012,diesel,68763.0
93090do001_2017.xls,2017,Table 4,Buses,2012,other,4172.0
93090do001_2017.xls,2017,Table 4,Buses,2012,total,90599.0
93090do001_2017.xls,2017,Table 4,Buses,2016,petrol_leaded,415.0
93090do001_2017.xls,2017,Table 4,Buses,2016,petrol_unleaded,17107.0
93090do001_2017.xls,2017,Table 4,Buses,2016,petrol_total,17522.0
93090do001_2017.xls,2017,Table 4,Buses,2016,diesel,75014.0
93090do001_2017.xls,2017,Table 4,Buses,2016,other,4046.0
93090do001_2017.xls,2017,Table 4,Buses,2016,total,96582.0
93090do001_2017.xls,2017,Table 4,Buses,2017,petrol_leaded,366.0
93090do001_2017.xls,2017,Table 4,Buses,2017,petrol_unleaded,17039.0
93090do001_2017.xls,2017,Table 4,Buses,2017,petrol_total,17405.0
93090do001_2017.xls,2017,Table 4,Buses,2017,diesel,75630.0
93090do001_2017.xls,2017,Table 4,Buses,2017,other,3895.0
93090do001_2017.xls,2017,Table 4,Buses,2017,total,96930.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2012,petrol_leaded,49353.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2012,petrol_unleaded,659741.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2012,petrol_total,709094.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2012,other,194.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2012,total,709288.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2016,petrol_leaded,44661.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2016,petrol_unleaded,784146.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2016,petrol_total,828807.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2016,diesel,0.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2016,other,158.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2016,total,828965.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2017,petrol_leaded,42768.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2017,petrol_unleaded,806204.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2017,petrol_total,848972.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2017,diesel,17.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2017,other,307.0
93090do001_2017.xls,2017,Table 4,Motor cycles,2017,total,849296.0
93090do001_2017.xls,2017,Table 4,Total motor vehicles,2012,petrol_leaded,547127.0
