source_workbook,release_year,table,vehicle_type,year,jurisdiction,average_age_years
93090do001_2020.xls,2020,Table 3,Motor cycles,2019,WA,13.1
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,ACT,10.4
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,AUS,11.1
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,NSW,9.9
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,NT,9.1
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,QLD,10.8
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,SA,12.5
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,TAS,13.8
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,VIC,10.8
93090do001_2021.xls,2021,Table 3,Motor cycles,2020,WA,13.7
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,ACT,10.8
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,AUS,11.4
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,NSW,10.1
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,NT,9.2
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,QLD,11.2
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,SA,12.7
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,TAS,14.3
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,VIC,11.2
93090do001_2021.xls,2021,Table 3,Motor cycles,2021,WA,14.1
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,ACT,11.0
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,AUS,14.0
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,NSW,12.8
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,NT,13.3
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,QLD,10.7
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,SA,14.9
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,TAS,16.1
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,VIC,15.7
93090DO001_31201501.xls,2015,Table 3,Non-freight carrying vehicles,2010,WA,15.7
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,ACT,9.7
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,AUS,14.1
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,NSW,13.3
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,NT,13.2
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,QLD,10.8
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,SA,14.9
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,TAS,15.6
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,VIC,15.6
93090do001_2016.xls,2016,Table 3,Non-freight carrying vehicles,2011,WA,15.6
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,ACT,9.4
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,AUS,14.2
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,NSW,14.0
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,NT,12.8
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,QLD,10.8
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,SA,14.7
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,TAS,15.8
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,VIC,15.9
93090do001_2017.xls,2017,Table 3,Non-freight carrying vehicles,2012,WA,15.7
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,ACT,8.5
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,AUS,14.3
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,NSW,14.6
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,NT,13.0
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,QLD,10.9
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,SA,14.6
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,TAS,16.0
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,VIC,16.2
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2013,WA,15.6
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,ACT,8.1
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,AUS,14.4
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,NSW,15.1
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,NT,13.1
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,QLD,11.0
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,SA,14.5
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,TAS,16.2
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,VIC,16.2
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2014,WA,15.6
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,ACT,8.5
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,AUS,14.6
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,NSW,15.6
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,NT,13.0
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,QLD,11.0
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,SA,14.6
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,TAS,16.3
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,VIC,16.4
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2015,WA,15.8
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,ACT,9.1
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,AUS,14.8
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,NSW,15.8
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,NT,13.6
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,QLD,11.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,SA,14.6
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,TAS,16.7
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,VIC,16.4
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2016,WA,15.9
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,ACT,9.2
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,AUS,15.0
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,NSW,15.8
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,NT,14.1
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,QLD,11.8
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,SA,15.2
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,TAS,17.0
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,VIC,16.3
93090do001_2018.xls,2018,Table 3,Non-freight carrying vehicles,2017,WA,16.1
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,ACT,9.7119
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,AUS,14.6428
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,NSW,12.8348
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,NT,13.6579
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,QLD,11.8434
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,SA,15.0823
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,TAS,16.923
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,VIC,16.0758
93090do001_2019.xls,2019,Table 3,Non-freight carrying vehicles,2018,WA,16.3857
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,ACT,10.0
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,AUS,14.7
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,NSW,12.8
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,NT,14.2
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,QLD,12.2
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,SA,15.0
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,TAS,17.1
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,VIC,15.9
93090do001_2020.xls,2020,Table 3,Non-freight carrying vehicles,2019,WA,16.5
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,ACT,9.4
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,AUS,14.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,NSW,12.7
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,NT,14.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,QLD,12.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,SA,15.2
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,TAS,17.1
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,VIC,15.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2020,WA,15.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,ACT,9.6
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,AUS,14.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,NSW,13.0
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,NT,13.8
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,QLD,12.2
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,SA,15.2
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,TAS,16.9
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,VIC,15.3
93090do001_2021.xls,2021,Table 3,Non-freight carrying vehicles,2021,WA,15.2
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,ACT,9.4
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,AUS,9.7
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,NSW,9.3
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,NT,8.7
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,QLD,9.3
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,SA,11.0
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,TAS,11.6
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,VIC,10.1
93090DO001_31201501.xls,2015,Table 3,Passenger vehicles,2010,WA,9.7
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,ACT,9.4
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,AUS,9.8
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,NSW,9.3
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,NT,8.8
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,QLD,9.3
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,SA,11.0
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,TAS,11.6
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,VIC,10.1
93090do001_2016.xls,2016,Table 3,Passenger vehicles,2011,WA,9.7
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,ACT,9.4
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,AUS,9.8
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,NSW,9.4
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,NT,8.8
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,QLD,9.4
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,SA,11.1
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,TAS,11.9
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,VIC,10.1
93090do001_2017.xls,2017,Table 3,Passenger vehicles,2012,WA,9.8
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,ACT,9.3
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,AUS,9.8
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,NSW,9.4
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,NT,8.8
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,QLD,9.4
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,SA,11.1
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,TAS,12.0
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,VIC,10.0
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2013,WA,9.9
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,ACT,9.3
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,AUS,9.8
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,NSW,9.4
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,NT,8.8
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,QLD,9.4
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,SA,11.2
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,TAS,12.1
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,VIC,9.9
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2014,WA,9.9
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,ACT,9.3
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,AUS,9.8
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,NSW,9.4
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,NT,8.9
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,QLD,9.4
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,SA,11.2
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,TAS,12.2
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,VIC,9.8
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2015,WA,10.0
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,ACT,9.3
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,AUS,9.8
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,NSW,9.4
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,NT,8.9
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,QLD,9.5
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,SA,11.3
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,TAS,12.2
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,VIC,9.8
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2016,WA,10.1
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,ACT,9.3
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,AUS,9.8
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,NSW,9.3
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,NT,9.0
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,QLD,9.5
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,SA,11.3
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,TAS,12.3
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,VIC,9.7
93090do001_2018.xls,2018,Table 3,Passenger vehicles,2017,WA,10.3
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,ACT,9.3007
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,AUS,9.834
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,NSW,9.2934
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,NT,9.1489
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,QLD,9.5962
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,SA,11.4212
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,TAS,12.3181
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,VIC,9.7294
93090do001_2019.xls,2019,Table 3,Passenger vehicles,2018,WA,10.4796
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,ACT,9.4
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,AUS,9.9
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,NSW,9.4
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,NT,9.3
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,QLD,9.7
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,SA,11.6
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,TAS,12.4
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,VIC,9.8
93090do001_2020.xls,2020,Table 3,Passenger vehicles,2019,WA,10.7
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,ACT,9.5
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,AUS,10.1
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,NSW,9.5
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,NT,9.5
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,QLD,9.9
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,SA,11.7
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,TAS,12.5
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,VIC,9.9
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2020,WA,11.0
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,ACT,9.4
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,AUS,10.4
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,NSW,9.7
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,NT,9.9
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,QLD,10.1
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,SA,11.9
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,TAS,12.9
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,VIC,10.3
93090do001_2021.xls,2021,Table 3,Passenger vehicles,2021,WA,11.2
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,ACT,9.4
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,AUS,10.0
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,NSW,9.5
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,NT,8.8
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,QLD,9.5
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,SA,11.1
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,TAS,11.9
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,VIC,10.4
93090DO001_31201501.xls,2015,Table 3,Total motor vehicles,2010,WA,10.1
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,ACT,9.4
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,AUS,10.0
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,NSW,9.5
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,NT,8.9
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,QLD,9.5
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,SA,11.1
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,TAS,12.0
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,VIC,10.4
93090do001_2016.xls,2016,Table 3,Total motor vehicles,2011,WA,10.1
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,ACT,9.4
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,AUS,10.0
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,NSW,9.5
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,NT,9.0
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,QLD,9.5
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,SA,11.2
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,TAS,12.2
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,VIC,10.3
93090do001_2017.xls,2017,Table 3,Total motor vehicles,2012,WA,10.2
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,ACT,9.3
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,AUS,10.0
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,NSW,9.6
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,NT,9.0
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,QLD,9.6
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,SA,11.2
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,TAS,12.4
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,VIC,10.3
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2013,WA,10.3
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,ACT,9.3
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,AUS,10.0
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,NSW,9.6
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,NT,8.9
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,QLD,9.6
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,SA,11.3
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,TAS,12.5
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,VIC,10.2
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2014,WA,10.3
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,ACT,9.4
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,AUS,10.1
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,NSW,9.7
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,NT,9.0
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,QLD,9.7
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,SA,11.3
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,TAS,12.6
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,VIC,10.1
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2015,WA,10.4
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,ACT,9.4
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,AUS,10.1
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,NSW,9.6
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,NT,9.1
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,QLD,9.7
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,SA,11.4
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,TAS,12.6
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,VIC,10.1
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2016,WA,10.5
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,ACT,9.4
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,AUS,10.1
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,NSW,9.6
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,NT,9.2
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,QLD,9.8
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,SA,11.4
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,TAS,12.8
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,VIC,10.1
93090do001_2018.xls,2018,Table 3,Total motor vehicles,2017,WA,10.7
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,ACT,9.3669
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,AUS,10.1452
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,NSW,9.5312
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,NT,9.3857
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,QLD,9.928
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,SA,11.5294
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,TAS,12.841
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,VIC,10.0691
93090do001_2019.xls,2019,Table 3,Total motor vehicles,2018,WA,10.9566
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,ACT,9.4
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,AUS,10.2
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,NSW,9.6
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,NT,9.5
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,QLD,10.0
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,SA,11.7
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,TAS,12.9
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,VIC,10.1
93090do001_2020.xls,2020,Table 3,Total motor vehicles,2019,WA,11.2
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,ACT,9.5
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,AUS,10.4
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,NSW,9.7
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,NT,9.8
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,QLD,10.2
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,SA,11.8
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,TAS,13.0
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,VIC,10.2
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2020,WA,11.5
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,ACT,9.5
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,AUS,10.6
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,NSW,9.9
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,NT,10.1
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,QLD,10.4
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,SA,12.0
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,TAS,13.3
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,VIC,10.6
93090do001_2021.xls,2021,Table 3,Total motor vehicles,2021,WA,11.6
