source_workbook,release_year,table,vehicle_type,year,jurisdiction,vehicles
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,ACT,31927.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,AUS,3187131.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,NSW,875215.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,NT,44730.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,QLD,824950.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,SA,212739.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,TAS,106102.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,VIC,703290.0
93090do001_2019.xls,2019,Table 1,Light commercial vehicles,2018,WA,388178.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,ACT,32864.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,AUS,3313418.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,NSW,915953.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,NT,44975.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,QLD,864268.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,SA,220456.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,TAS,110109.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,VIC,731084.0
93090do001_2020.xls,2020,Table 1,Light commercial vehicles,2019,WA,393709.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,ACT,33500.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,AUS,3407016.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,NSW,941140.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,NT,44762.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,QLD,887239.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,SA,226726.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,TAS,114299.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,VIC,753341.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2020,WA,406009.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,ACT,34829.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,AUS,3519457.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,NSW,975509.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,NT,45502.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,QLD,917546.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,SA,235666.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,TAS,118901.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,VIC,774389.0
93090do001_2021.xls,2021,Table 1,Light commercial vehicles,2021,WA,417115.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,ACT,785.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,AUS,115845.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,NSW,38341.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,NT,674.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,QLD,30158.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,SA,6018.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,TAS,2610.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,VIC,24821.0
93090DO001_31201501.xls,2015,Table 1,Light rigid trucks,2010,WA,12438.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,ACT,837.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,AUS,119539.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,NSW,39460.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,NT,645.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,QLD,30970.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,SA,6196.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,TAS,2705.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,VIC,25566.0
93090do001_2016.xls,2016,Table 1,Light rigid trucks,2011,WA,13160.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,ACT,872.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,AUS,124291.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,NSW,40674.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,NT,626.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,QLD,32154.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,SA,6412.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,TAS,2838.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,VIC,26457.0
93090do001_2017.xls,2017,Table 1,Light rigid trucks,2012,WA,14258.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,ACT,909.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,AUS,131147.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,NSW,41929.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,NT,609.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,QLD,33424.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,SA,6645.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,TAS,2898.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,VIC,29411.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2013,WA,15322.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,ACT,944.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,AUS,135658.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,NSW,43412.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,NT,601.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,QLD,34432.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,SA,6898.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,TAS,3034.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,VIC,29910.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2014,WA,16427.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,ACT,977.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,AUS,140625.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,NSW,46387.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,NT,614.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,QLD,35025.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,SA,7038.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,TAS,3174.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,VIC,30575.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2015,WA,16835.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,ACT,1044.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,AUS,145426.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,NSW,48788.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,NT,623.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,QLD,35909.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,SA,7104.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,TAS,3356.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,VIC,31309.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2016,WA,17293.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,ACT,1190.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,AUS,150370.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,NSW,50616.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,NT,633.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,QLD,36637.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,SA,7172.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,TAS,3581.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,VIC,33039.0
93090do001_2018.xls,2018,Table 1,Light rigid trucks,2017,WA,17502.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,ACT,1309.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,AUS,158032.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,NSW,52376.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,NT,723.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,QLD,38704.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,SA,7394.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,TAS,3773.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,VIC,35646.0
93090do001_2019.xls,2019,Table 1,Light rigid trucks,2018,WA,18107.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,ACT,1390.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,AUS,166972.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,NSW,55378.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,NT,860.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,QLD,40895.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,SA,7676.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,TAS,4053.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,VIC,37826.0
93090do001_2020.xls,2020,Table 1,Light rigid trucks,2019,WA,18894.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,ACT,1384.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,AUS,176680.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,NSW,58530.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,NT,769.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,QLD,43220.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,SA,7947.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,TAS,4281.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,VIC,41478.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2020,WA,19071.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,ACT,1655.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,AUS,187329.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,NSW,62567.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,NT,799.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,QLD,45628.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,SA,8267.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,TAS,4543.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,VIC,43883.0
93090do001_2021.xls,2021,Table 1,Light rigid trucks,2021,WA,19987.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,ACT,12093.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,AUS,660107.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,NSW,175292.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,NT,5936.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,QLD,155420.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,SA,46754.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,TAS,14321.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,VIC,156390.0
93090DO001_31201501.xls,2015,Table 1,Motor cycles,2010,WA,93901.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,ACT,12166.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,AUS,678790.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,NSW,181107.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,NT,5861.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,QLD,156825.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,SA,47753.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,TAS,15052.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,VIC,160634.0
93090do001_2016.xls,2016,Table 1,Motor cycles,2011,WA,99392.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,ACT,12836.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,AUS,709288.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,NSW,188469.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,NT,6103.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,QLD,164752.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,SA,48709.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,TAS,16446.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,VIC,164778.0
93090do001_2017.xls,2017,Table 1,Motor cycles,2012,WA,107195.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,ACT,13077.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,AUS,744732.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,NSW,199847.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,NT,6640.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,QLD,173775.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,SA,50678.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,TAS,17457.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,VIC,169406.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2013,WA,113852.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,ACT,13040.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,AUS,780174.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,NSW,211040.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,NT,6932.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,QLD,181683.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,SA,52090.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,TAS,18058.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,VIC,174336.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2014,WA,122995.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,ACT,13093.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,AUS,807215.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,NSW,222111.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,NT,7144.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,QLD,187167.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,SA,53010.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,TAS,18640.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,VIC,178905.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2015,WA,127145.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,ACT,13102.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,AUS,828965.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,NSW,229296.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,NT,6941.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,QLD,192942.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,SA,53724.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,TAS,19093.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,VIC,185248.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2016,WA,128619.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,ACT,13179.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,AUS,849265.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,NSW,237965.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,NT,6616.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,QLD,200260.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,SA,54389.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,TAS,19780.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,VIC,189217.0
93090do001_2018.xls,2018,Table 1,Motor cycles,2017,WA,127859.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,ACT,13111.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,AUS,860700.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,NSW,244236.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,NT,6571.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,QLD,204434.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,SA,54325.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,TAS,20248.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,VIC,192128.0
93090do001_2019.xls,2019,Table 1,Motor cycles,2018,WA,125647.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,ACT,13072.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,AUS,870105.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,NSW,248430.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,NT,6096.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,QLD,207587.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,SA,55223.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,TAS,20430.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,VIC,195780.0
93090do001_2020.xls,2020,Table 1,Motor cycles,2019,WA,123487.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,ACT,12932.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,AUS,880881.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,NSW,254722.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,NT,5759.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,QLD,210033.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,SA,55320.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,TAS,20719.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,VIC,198151.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2020,WA,123245.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,ACT,13357.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,AUS,913803.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,NSW,269518.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,NT,5878.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,QLD,218920.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,SA,57524.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,TAS,21372.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,VIC,203317.0
93090do001_2021.xls,2021,Table 1,Motor cycles,2021,WA,123917.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,ACT,82.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,AUS,22533.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,NSW,3440.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,NT,319.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,QLD,5154.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,SA,1868.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,TAS,1027.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,VIC,6173.0
93090DO001_31201501.xls,2015,Table 1,Non-freight carrying vehicles,2010,WA,4470.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,ACT,97.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,AUS,22656.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,NSW,3320.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,NT,327.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,QLD,5226.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,SA,1864.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,TAS,1032.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,VIC,6208.0
93090do001_2016.xls,2016,Table 1,Non-freight carrying vehicles,2011,WA,4582.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,ACT,105.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,AUS,22722.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,NSW,3111.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,NT,341.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,QLD,5358.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,SA,1908.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,TAS,997.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,VIC,6183.0
93090do001_2017.xls,2017,Table 1,Non-freight carrying vehicles,2012,WA,4719.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,ACT,121.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,AUS,22986.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,NSW,3005.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,NT,359.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,QLD,5528.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,SA,1873.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,TAS,979.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,VIC,6262.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2013,WA,4859.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,ACT,123.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,AUS,23144.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,NSW,2931.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,NT,344.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,QLD,5577.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,SA,1862.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,TAS,968.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,VIC,6316.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2014,WA,5023.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,ACT,126.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,AUS,23361.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,NSW,2896.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,NT,362.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,QLD,5627.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,SA,1869.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,TAS,963.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,VIC,6398.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2015,WA,5120.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,ACT,132.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,AUS,23567.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,NSW,2908.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,NT,368.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,QLD,5556.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,SA,1874.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,TAS,965.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,VIC,6550.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2016,WA,5214.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,ACT,135.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,AUS,23475.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,NSW,2900.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,NT,357.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,QLD,5405.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,SA,1853.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,TAS,972.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,VIC,6609.0
93090do001_2018.xls,2018,Table 1,Non-freight carrying vehicles,2017,WA,5244.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,ACT,140.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,AUS,24165.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,NSW,3332.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,NT,362.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,QLD,5371.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,SA,1868.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,TAS,942.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,VIC,6873.0
93090do001_2019.xls,2019,Table 1,Non-freight carrying vehicles,2018,WA,5277.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,ACT,141.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,AUS,24669.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,NSW,3490.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,NT,376.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,QLD,5558.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,SA,1875.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,TAS,941.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,VIC,7134.0
93090do001_2020.xls,2020,Table 1,Non-freight carrying vehicles,2019,WA,5154.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,ACT,141.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,AUS,24841.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,NSW,3490.0
93090do001_2021.xls,2021,Table 1,Non-freight carrying vehicles,2020,NT,388.0
