source_workbook,sheet,topic,section,period_type,period,variable,variable_slug,measure,value,unit
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1991-92,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,4.80650905009128,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1991-92,Total,total,full_fuel_cycle_ghg_emissions,79.63622392598776,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1992-93,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,71.21170861284824,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1992-93,Rail,rail,full_fuel_cycle_ghg_emissions,3.680037670317073,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1992-93,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.8038372979918267,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1992-93,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,5.04390974661533,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1992-93,Total,total,full_fuel_cycle_ghg_emissions,81.73949332777248,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1993-94,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,73.183838622198,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1993-94,Rail,rail,full_fuel_cycle_ghg_emissions,3.786095315744901,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1993-94,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.6112890778945834,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1993-94,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,5.338266839335705,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1993-94,Total,total,full_fuel_cycle_ghg_emissions,83.91948985517317,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1994-95,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,76.08867128656526,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1994-95,Rail,rail,full_fuel_cycle_ghg_emissions,3.7873713621247567,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1994-95,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,2.190759136819673,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1994-95,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.293346241594268,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1994-95,Total,total,full_fuel_cycle_ghg_emissions,88.36014802710395,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1995-96,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,77.92627050947121,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1995-96,Rail,rail,full_fuel_cycle_ghg_emissions,3.73608282681925,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1995-96,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,2.307744694898525,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1995-96,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.9086420676234805,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1995-96,Total,total,full_fuel_cycle_ghg_emissions,90.87874009881249,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1996-97,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,79.2352834980198,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1996-97,Rail,rail,full_fuel_cycle_ghg_emissions,3.8672770150022635,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1996-97,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,2.2662591713413995,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1996-97,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,7.377671216058048,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1996-97,Total,total,full_fuel_cycle_ghg_emissions,92.74649090042152,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1997-98,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,80.56011097851027,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1997-98,Rail,rail,full_fuel_cycle_ghg_emissions,3.9197668976590507,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1997-98,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.8797261494545765,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1997-98,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.69018622250799,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1997-98,Total,total,full_fuel_cycle_ghg_emissions,93.04979024813188,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1998-99,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,82.02262996461776,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1998-99,Rail,rail,full_fuel_cycle_ghg_emissions,4.03159709361692,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1998-99,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.718486381413415,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1998-99,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.441910797031667,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1998-99,Total,total,full_fuel_cycle_ghg_emissions,94.21462423667977,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1999-00,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,83.59301204969914,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1999-00,Rail,rail,full_fuel_cycle_ghg_emissions,4.228058238051112,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1999-00,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.7604420294896632,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1999-00,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.7366664281235265,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,1999-00,Total,total,full_fuel_cycle_ghg_emissions,96.31817874536345,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2000-01,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,83.0048024062404,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2000-01,Rail,rail,full_fuel_cycle_ghg_emissions,4.2448399392018965,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2000-01,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.6794945419765779,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2000-01,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,7.507912513008384,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2000-01,Total,total,full_fuel_cycle_ghg_emissions,96.43704940042724,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2001-02,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,85.32214267112393,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2001-02,Rail,rail,full_fuel_cycle_ghg_emissions,4.338751614213232,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2001-02,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.7558792519419817,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2001-02,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.731320974305183,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2001-02,Total,total,full_fuel_cycle_ghg_emissions,98.14809451158433,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2002-03,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,87.52528366421768,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2002-03,Rail,rail,full_fuel_cycle_ghg_emissions,4.388060319094404,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2002-03,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.8537850890744434,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2002-03,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.422150259489542,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2002-03,Total,total,full_fuel_cycle_ghg_emissions,100.18927933187608,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2003-04,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,91.07827431744533,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2003-04,Rail,rail,full_fuel_cycle_ghg_emissions,4.5508162119144435,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2003-04,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.9575889260286226,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2003-04,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,6.71830586703598,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2003-04,Total,total,full_fuel_cycle_ghg_emissions,104.30498532242437,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2004-05,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,91.53383131936451,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2004-05,Rail,rail,full_fuel_cycle_ghg_emissions,4.8132430148240095,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2004-05,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.9467316418372798,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2004-05,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,7.332471936588899,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2004-05,Total,total,full_fuel_cycle_ghg_emissions,105.62627791261471,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2005-06,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,91.1017283789719,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2005-06,Rail,rail,full_fuel_cycle_ghg_emissions,4.816832218184927,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2005-06,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.9711233593202893,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2005-06,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,7.7552572558164785,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2005-06,Total,total,full_fuel_cycle_ghg_emissions,105.64494121229359,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2006-07,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,92.84069502354478,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2006-07,Rail,rail,full_fuel_cycle_ghg_emissions,5.101035915654511,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2006-07,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,2.031885163079549,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2006-07,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,8.39118265706882,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2006-07,Total,total,full_fuel_cycle_ghg_emissions,108.36479875934768,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2007-08,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,94.18803011370844,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2007-08,Rail,rail,full_fuel_cycle_ghg_emissions,5.2527796649668685,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2007-08,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,2.0114624132248924,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2007-08,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,9.021571200902304,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2007-08,Total,total,full_fuel_cycle_ghg_emissions,110.4738433928025,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2008-09,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,93.90211719953209,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2008-09,Rail,rail,full_fuel_cycle_ghg_emissions,5.308460560450026,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2008-09,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.824395832754383,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2008-09,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,9.246889804734339,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2008-09,Total,total,full_fuel_cycle_ghg_emissions,110.28186339747083,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2009-10,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,95.10104847547365,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2009-10,Rail,rail,full_fuel_cycle_ghg_emissions,5.395521398410442,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2009-10,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.9639946271671302,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2009-10,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,9.393827971854515,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2009-10,Total,total,full_fuel_cycle_ghg_emissions,111.85439247290574,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2010-11,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,95.17898,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2010-11,Rail,rail,full_fuel_cycle_ghg_emissions,5.47780407398367,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2010-11,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.9983326911515107,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2010-11,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,9.037773042794024,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2010-11,Total,total,full_fuel_cycle_ghg_emissions,111.6928898079292,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2011-12,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,95.98341,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2011-12,Rail,rail,full_fuel_cycle_ghg_emissions,5.622647276576383,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2011-12,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.7927433442314469,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2011-12,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,10.78533050369406,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2011-12,Total,total,full_fuel_cycle_ghg_emissions,114.1841311245019,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2012-13,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,96.13215,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2012-13,Rail,rail,full_fuel_cycle_ghg_emissions,5.6781795298557896,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2012-13,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.7570328959570138,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2012-13,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,11.445951035811,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2012-13,Total,total,full_fuel_cycle_ghg_emissions,115.0133134616238,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2013-14,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,97.34501,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2013-14,Rail,rail,full_fuel_cycle_ghg_emissions,5.897675301916852,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2013-14,Domestic maritime (excluding small pleasure craft),domestic_maritime_excluding_small_pleasure_craft,full_fuel_cycle_ghg_emissions,1.813076729415327,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2013-14,Domestic aviation,domestic_aviation,full_fuel_cycle_ghg_emissions,11.66274516580553,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2013-14,Total,total,full_fuel_cycle_ghg_emissions,116.71850719713771,Mt CO2-e
9. TRANSPORT ENERGY AND ENVIRONEMENT.xlsx,Table 9.5,transport_full_fuel_cycle_ghg_by_mode,,financial_year,2014-15,Road vehicles,road_vehicles,full_fuel_cycle_ghg_emissions,96.60077,Mt CO2-e
