source_workbook,sheet,topic,section,period_type,period,variable,variable_slug,measure,value,unit
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Passenger cars,passenger_cars,passenger_activity,8.954001207877202,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Commercial vehicles,commercial_vehicles,passenger_activity,1.0187109838636408,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Motor cycles,motor_cycles,passenger_activity,0.11436839343267634,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Heavy rail,heavy_rail,passenger_activity,0.07285562911569744,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Bus,bus,passenger_activity,0.5836182264709955,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Ferry,ferry,passenger_activity,0.0005914121039999998,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1980-81,Total,total,passenger_activity,10.744145852864213,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Passenger cars,passenger_cars,passenger_activity,9.446891578982454,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Commercial vehicles,commercial_vehicles,passenger_activity,1.0309450782950622,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Motor cycles,motor_cycles,passenger_activity,0.12651197586243604,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Heavy rail,heavy_rail,passenger_activity,0.06933525881031147,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Bus,bus,passenger_activity,0.5548997214208402,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Ferry,ferry,passenger_activity,0.0006097031999999999,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1981-82,Total,total,passenger_activity,11.229193316571104,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Passenger cars,passenger_cars,passenger_activity,9.533784448870547,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Commercial vehicles,commercial_vehicles,passenger_activity,0.9929060139980254,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Motor cycles,motor_cycles,passenger_activity,0.13067014822550332,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Heavy rail,heavy_rail,passenger_activity,0.0791994355477392,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Bus,bus,passenger_activity,0.5590755301224539,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Ferry,ferry,passenger_activity,0.00062856,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1982-83,Total,total,passenger_activity,11.296264136764268,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Passenger cars,passenger_cars,passenger_activity,10.151399167188536,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Commercial vehicles,commercial_vehicles,passenger_activity,1.040006703153635,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Motor cycles,motor_cycles,passenger_activity,0.13611460029514538,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Heavy rail,heavy_rail,passenger_activity,0.10522277804262821,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Bus,bus,passenger_activity,0.4832171743931379,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Ferry,ferry,passenger_activity,0.000648,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1983-84,Total,total,passenger_activity,11.916608423073084,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Passenger cars,passenger_cars,passenger_activity,10.516043904086976,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Commercial vehicles,commercial_vehicles,passenger_activity,1.0649796681248263,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Motor cycles,motor_cycles,passenger_activity,0.13966256231140733,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Heavy rail,heavy_rail,passenger_activity,0.10620974684214239,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Bus,bus,passenger_activity,0.469119997448484,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Ferry,ferry,passenger_activity,0.0006120000000000001,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1984-85,Total,total,passenger_activity,12.296627878813835,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Passenger cars,passenger_cars,passenger_activity,10.904903873167052,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Commercial vehicles,commercial_vehicles,passenger_activity,1.0660400556144172,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Motor cycles,motor_cycles,passenger_activity,0.1338384689674238,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Heavy rail,heavy_rail,passenger_activity,0.12011166480000002,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Bus,bus,passenger_activity,0.5058245381145868,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Ferry,ferry,passenger_activity,0.000684,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1985-86,Total,total,passenger_activity,12.731402600663479,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Passenger cars,passenger_cars,passenger_activity,11.188023239566009,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Commercial vehicles,commercial_vehicles,passenger_activity,1.0625242864076252,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Motor cycles,motor_cycles,passenger_activity,0.13358042742354792,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Heavy rail,heavy_rail,passenger_activity,0.11931538948591268,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Bus,bus,passenger_activity,0.5230611499323409,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Ferry,ferry,passenger_activity,0.000756,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1986-87,Total,total,passenger_activity,13.027260492815435,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Passenger cars,passenger_cars,passenger_activity,11.78084184094387,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Commercial vehicles,commercial_vehicles,passenger_activity,1.097047005428343,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Motor cycles,motor_cycles,passenger_activity,0.13494073450940963,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Heavy rail,heavy_rail,passenger_activity,0.11692462916468777,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Bus,bus,passenger_activity,0.518144263763723,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Ferry,ferry,passenger_activity,0.0008280000000000002,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1987-88,Total,total,passenger_activity,13.648726473810033,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Passenger cars,passenger_cars,passenger_activity,12.362279609219586,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Commercial vehicles,commercial_vehicles,passenger_activity,1.1616641370233953,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Motor cycles,motor_cycles,passenger_activity,0.14248446894498185,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Heavy rail,heavy_rail,passenger_activity,0.10968962279315093,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Bus,bus,passenger_activity,0.552745614265021,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Ferry,ferry,passenger_activity,0.000798,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1988-89,Total,total,passenger_activity,14.329661452246135,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Passenger cars,passenger_cars,passenger_activity,12.733051043841012,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Commercial vehicles,commercial_vehicles,passenger_activity,1.1880583137412077,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Motor cycles,motor_cycles,passenger_activity,0.12729914594247432,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Heavy rail,heavy_rail,passenger_activity,0.10518305753341754,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Bus,bus,passenger_activity,0.5855574676065189,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Ferry,ferry,passenger_activity,0.000768,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1989-90,Total,total,passenger_activity,14.739917028664632,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Passenger cars,passenger_cars,passenger_activity,12.654805665664123,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Commercial vehicles,commercial_vehicles,passenger_activity,1.1529458449907197,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Motor cycles,motor_cycles,passenger_activity,0.1115789454546551,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Heavy rail,heavy_rail,passenger_activity,0.09498118708741915,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Bus,bus,passenger_activity,0.5628140715380043,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Ferry,ferry,passenger_activity,0.0007379999999999999,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1990-91,Total,total,passenger_activity,14.577863714734923,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Passenger cars,passenger_cars,passenger_activity,12.85031925084905,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Commercial vehicles,commercial_vehicles,passenger_activity,1.1654937486398829,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Motor cycles,motor_cycles,passenger_activity,0.10626859586811965,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Heavy rail,heavy_rail,passenger_activity,0.12176605316177096,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Bus,bus,passenger_activity,0.5454940874676734,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Ferry,ferry,passenger_activity,0.000702,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1991-92,Total,total,passenger_activity,14.790043735986497,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Passenger cars,passenger_cars,passenger_activity,13.311271668068692,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Commercial vehicles,commercial_vehicles,passenger_activity,1.216334329591863,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Motor cycles,motor_cycles,passenger_activity,0.10127761592088515,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Heavy rail,heavy_rail,passenger_activity,0.17454814860562642,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Bus,bus,passenger_activity,0.5336370083047317,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Ferry,ferry,passenger_activity,0.000666,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1992-93,Total,total,passenger_activity,15.3377347704918,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Passenger cars,passenger_cars,passenger_activity,14.059377093756837,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Commercial vehicles,commercial_vehicles,passenger_activity,1.2976740714158643,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Motor cycles,motor_cycles,passenger_activity,0.09469142047924355,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Heavy rail,heavy_rail,passenger_activity,0.2957563040188379,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Bus,bus,passenger_activity,0.5317704459779464,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Ferry,ferry,passenger_activity,0.00063,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1993-94,Total,total,passenger_activity,16.27989933564873,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Passenger cars,passenger_cars,passenger_activity,14.956618985252506,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Commercial vehicles,commercial_vehicles,passenger_activity,1.4104261766433988,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Motor cycles,motor_cycles,passenger_activity,0.08997755812420415,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Heavy rail,heavy_rail,passenger_activity,0.30371069063358985,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Bus,bus,passenger_activity,0.5499291879934781,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Ferry,ferry,passenger_activity,0.0005940000000000001,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1994-95,Total,total,passenger_activity,17.311256598647176,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Passenger cars,passenger_cars,passenger_activity,15.277088325614336,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Commercial vehicles,commercial_vehicles,passenger_activity,1.4851498763198352,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Motor cycles,motor_cycles,passenger_activity,0.08686699459005177,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Heavy rail,heavy_rail,passenger_activity,0.33904587719226015,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Bus,bus,passenger_activity,0.5468596301554223,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Ferry,ferry,passenger_activity,0.000648,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1995-96,Total,total,passenger_activity,17.735658703871906,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Passenger cars,passenger_cars,passenger_activity,15.4442297255184,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Commercial vehicles,commercial_vehicles,passenger_activity,1.487116235457759,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Motor cycles,motor_cycles,passenger_activity,0.08559669736198001,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Heavy rail,heavy_rail,passenger_activity,0.3811783152983683,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Bus,bus,passenger_activity,0.5437287666931865,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Ferry,ferry,passenger_activity,0.0007560000000000002,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1996-97,Total,total,passenger_activity,17.94260574032969,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Passenger cars,passenger_cars,passenger_activity,15.65953612446942,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Commercial vehicles,commercial_vehicles,passenger_activity,1.5142708004240741,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Motor cycles,motor_cycles,passenger_activity,0.08147375314279062,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Heavy rail,heavy_rail,passenger_activity,0.3850080016242677,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Bus,bus,passenger_activity,0.5623730428312552,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Ferry,ferry,passenger_activity,0.0008640000000000001,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1997-98,Total,total,passenger_activity,18.203525722491808,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Passenger cars,passenger_cars,passenger_activity,16.08483203859243,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Commercial vehicles,commercial_vehicles,passenger_activity,1.5092636967768303,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Motor cycles,motor_cycles,passenger_activity,0.07938492450069072,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Heavy rail,heavy_rail,passenger_activity,0.38205428953271253,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Bus,bus,passenger_activity,0.5563394474838002,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Ferry,ferry,passenger_activity,0.0007017857142857144,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1998-99,Total,total,passenger_activity,18.612576182600748,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Passenger cars,passenger_cars,passenger_activity,16.3124240901735,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Commercial vehicles,commercial_vehicles,passenger_activity,1.5195240871166995,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Motor cycles,motor_cycles,passenger_activity,0.08157366699603859,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Heavy rail,heavy_rail,passenger_activity,0.3911561711362859,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Bus,bus,passenger_activity,0.5811264487278226,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Ferry,ferry,passenger_activity,0.00072,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,1999-00,Total,total,passenger_activity,18.886524464150348,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,2000-01,Passenger cars,passenger_cars,passenger_activity,16.113285464883536,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,2000-01,Commercial vehicles,commercial_vehicles,passenger_activity,1.5194036333295107,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,2000-01,Motor cycles,motor_cycles,passenger_activity,0.08608337058887101,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,2000-01,Heavy rail,heavy_rail,passenger_activity,0.4149384663413721,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,2000-01,Bus,bus,passenger_activity,0.6072244085560812,billion passenger-km
2. PASSENGERS.xlsx,Table 2.3a-i,capital_city_motorised_passenger_travel_by_mode,Perth,financial_year,2000-01,Ferry,ferry,passenger_activity,0.0007560000000000002,billion passenger-km
