source_workbook,release_year,table,vehicle_type,year,jurisdiction,average_age_years
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2021,NT,10.21
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2021,ACT,9.63
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2021,AUS,10.81
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,NSW,10.22
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,VIC,10.84
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,QLD,11.29
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,SA,12.46
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,WA,11.87
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,TAS,12.97
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,NT,10.35
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,ACT,9.89
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2022,AUS,11.03
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,NSW,10.44
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,VIC,11.05
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,QLD,11.49
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,SA,12.7
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,WA,12.11
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,TAS,13.21
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,NT,10.47
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,ACT,10.21
BITRE-Road-Vehicles-Australia-January-2023-Re-Issue.xlsx,2023,Table 3,Total motor vehicles,2023,AUS,11.25
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,NSW,10.27
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,VIC,10.81
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,QLD,11.21
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,SA,12.64
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,WA,11.7
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,TAS,12.7
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,NT,10.25
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,ACT,10.12
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2023,AUS,11.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,NSW,10.45
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,VIC,10.98
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,QLD,11.38
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,SA,12.83
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,WA,11.89
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,TAS,12.96
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,NT,10.44
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,ACT,10.35
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2024,AUS,11.18
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,NSW,10.6
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,VIC,11.13
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,QLD,11.51
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,SA,12.99
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,WA,12.03
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,TAS,13.16
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,NT,10.58
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,ACT,10.56
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Passenger vehicles,2025,AUS,11.33
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,NSW,15.66
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,VIC,16.48
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,QLD,17.32
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,SA,17.71
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,WA,23.94
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,TAS,22.74
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,NT,17.41
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,ACT,17.99
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2023,AUS,17.1
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,NSW,15.84
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,VIC,16.54
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,QLD,17.22
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,SA,18.09
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,WA,24.5
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,TAS,23.05
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,NT,17.44
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,ACT,17.46
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2024,AUS,17.18
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,NSW,15.76
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,VIC,16.39
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,QLD,16.79
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,SA,17.94
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,WA,25.21
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,TAS,22.9
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,NT,16.11
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,ACT,17.14
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Campervans,2025,AUS,16.98
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,NSW,10.46
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,VIC,11.09
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,QLD,11.5
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,SA,12.06
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,WA,11.86
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,TAS,13.71
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,NT,10.33
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,ACT,9.96
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2023,AUS,11.25
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,NSW,10.59
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,VIC,11.21
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,QLD,11.64
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,SA,12.16
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,WA,11.95
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,TAS,13.92
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,NT,10.47
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,ACT,10.23
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2024,AUS,11.38
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,NSW,10.75
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,VIC,11.39
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,QLD,11.79
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,SA,12.33
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,WA,12.06
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,TAS,14.14
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,NT,10.56
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,ACT,10.52
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light commercial vehicles,2025,AUS,11.55
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,NSW,10.04
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,VIC,9.65
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,QLD,11.57
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,SA,10.96
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,WA,10.76
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,TAS,13.94
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,NT,11.93
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,ACT,8.85
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2023,AUS,10.51
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,NSW,9.63
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,VIC,9.27
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,QLD,10.63
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,SA,10.19
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,WA,9.64
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,TAS,13.16
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,NT,10.06
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,ACT,8.69
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2024,AUS,9.89
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,NSW,9.26
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,VIC,9.02
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,QLD,9.99
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,SA,9.73
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,WA,8.85
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,TAS,12.67
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,NT,8.65
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,ACT,8.8
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light rigid trucks,2025,AUS,9.43
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,NSW,14.83
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,VIC,16.43
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,QLD,15.3
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,SA,18.62
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,WA,18.44
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,TAS,18.56
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,NT,14.78
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,ACT,11.8
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2023,AUS,16.22
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,NSW,14.82
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,VIC,16.4
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,QLD,15.15
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,SA,18.36
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,WA,18.41
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,TAS,18.81
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,NT,14.9
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,ACT,11.86
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2024,AUS,16.16
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,NSW,14.87
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,VIC,16.38
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,QLD,15.06
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,SA,18.28
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,WA,18.28
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,TAS,19.06
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,NT,14.96
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,ACT,11.81
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy rigid trucks,2025,AUS,16.14
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,NSW,11.85
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,VIC,12.5
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,QLD,12.18
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,SA,13.15
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,WA,13.58
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,TAS,12.43
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,NT,13.53
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,ACT,12.44
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2023,AUS,12.52
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,NSW,11.71
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,VIC,12.48
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,QLD,12.14
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,SA,13.1
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,WA,13.56
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,TAS,12.47
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,NT,13.52
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,ACT,12.33
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2024,AUS,12.47
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,NSW,11.87
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,VIC,12.59
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,QLD,12.14
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,SA,13.03
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,WA,13.51
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,TAS,12.73
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,NT,13.24
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,ACT,11.78
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Articulated trucks,2025,AUS,12.53
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,NSW,12.69
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,VIC,14.6
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,QLD,12.6
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,SA,14.31
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,WA,14.65
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,TAS,15.79
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,NT,14.44
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,ACT,11.42
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2023,AUS,13.83
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,NSW,13.07
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,VIC,14.64
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,QLD,12.71
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,SA,14.63
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,WA,14.67
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,TAS,16.4
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,NT,14.32
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,ACT,11.4
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2024,AUS,13.97
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,NSW,13.18
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,VIC,14.67
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,QLD,12.66
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,SA,14.68
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,WA,14.22
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,TAS,16.7
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,NT,14.36
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,ACT,12.85
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Non-freight-carrying vehicles,2025,AUS,13.93
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,NSW,10.81
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,VIC,12.62
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,QLD,11.78
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,SA,11.97
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,WA,11.88
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,TAS,13.76
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,NT,8.98
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,ACT,11.26
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2023,AUS,11.7
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,NSW,11.09
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,VIC,13.05
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,QLD,11.9
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,SA,12.09
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,WA,11.99
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,TAS,14.46
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,NT,9.03
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,ACT,11.55
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2024,AUS,11.93
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,NSW,11.16
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,VIC,13.15
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,QLD,11.79
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,SA,12.21
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,WA,12.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,TAS,14.77
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,NT,9.41
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,ACT,11.9
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Light buses,2025,AUS,11.97
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,NSW,12.88
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,VIC,12.72
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,QLD,12.95
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,SA,14.21
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,WA,12.19
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,TAS,15.79
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,NT,13.01
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,ACT,11.74
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2023,AUS,12.94
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2024,NSW,13.09
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2024,VIC,12.78
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 3,Heavy buses,2024,QLD,13.25
