source_workbook,release_year,table,vehicle_type,year,jurisdiction,vehicles
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,SA,1594847.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,TAS,541222.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,VIC,5517628.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2024,WA,2528820.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,ACT,344380.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,AUS,22305347.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,NSW,6407874.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,NT,170989.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,QLD,4892464.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,SA,1632496.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,TAS,549847.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,VIC,5686171.0
BITRE-Road-Vehicles-Australia-January-2025.xlsx,2025,Table 1,Total motor vehicles,2025,WA,2621126.0
